Name,Confidence,Brightness,FaceArea,EyesDistance,MouthDistance,EyesOpen,Eyeglass,Gender,Moustache,Beard,Sharpness,MatchScore
S13_1924.pgm,99.81044769,23.37588882,0.805391201,0.300979834,0.284594519,1,0,0,1,1,361.4642354,3
S13_1925.pgm,94.04690552,26.00250244,0.735086416,0.325953185,0.264820455,,1,0,1,1,114.2565833,0.098
S13_1926.pgm,94.83241272,24.73976326,0.681153997,0.330526055,0.245977557,1,0,0,1,1,127.6722231,0.48
S13_1927.pgm,0,0,0,0,0,,,0,1,1,165.4044065,3
S13_1928.pgm,0,0,0,0,0,,,0,1,1,163.1714833,3
S13_1929.pgm,0,0,0,0,0,,,0,1,1,152.8539067,3
S13_1930.pgm,0,0,0,0,0,,,0,1,1,122.4602749,3
S13_1942.pgm,99.89837646,25.18852997,0.805391201,0.317308206,0.24570051,,0,0,1,1,426.5514142,0.112
S13_1945.pgm,99.92134094,23.49209404,0.909211189,0.338531614,0.267029706,,0,0,1,1,60.79012778,0.958
S13_1954.pgm,99.9200592,30.3484478,0.72141067,0.320665659,0.278083171,0,0,0,1,1,38.3255163,0.882
S13_1964.pgm,99.76707459,29.88050079,0.955631563,0.334739668,0.267475732,,0,0,1,1,128.3569334,0.742
S13_1968.pgm,0,0,0,0,0,,,0,1,1,65.86356946,0.843
S13_197.pgm,99.92411804,29.61950302,0.805391201,0.34481558,0.246380835,,1,0,1,1,158.449646,3
S13_1970.pgm,0,0,0,0,0,,,0,1,1,71.51444328,3
S13_1973.pgm,99.42249298,22.22842789,1.187541145,0.37457102,0.311925486,,0,0,1,1,45.04319137,1.58
S13_1974.pgm,98.98587799,22.38989258,1.205069083,0.375764054,0.31473438,,0,0,1,1,70.52083894,0.06
S13_1975.pgm,99.49252319,22.56642342,1.222725693,0.370439059,0.301671189,,0,0,1,1,137.3825434,0.873
S13_1976.pgm,99.16836548,22.62300682,1.240510451,0.367658274,0.308485533,,1,0,1,1,101.8961521,3
S13_1977.pgm,99.78504181,23.64116669,1.15287024,0.355147492,0.293639426,,0,0,1,1,77.61307185,0.511
S13_1978.pgm,98.71805573,23.32567215,1.170141358,0.356533651,0.289135947,,0,0,1,1,166.5336846,3
S13_1979.pgm,99.18192291,20.66461563,1.258423618,0.368688248,0.323251481,,0,0,1,1,124.7192812,3
S13_1980.pgm,99.36563873,22.92765808,1.170141358,0.361581071,0.296534979,,0,0,1,1,210.7332469,3
S13_1981.pgm,99.0044632,22.43965912,1.178809148,0.370168312,0.305191994,,0,0,1,1,51.68881183,3
S13_1982.pgm,0,0,0,0,0,,,0,1,1,57.26105565,3
S13_1983.pgm,0,0,0,0,0,,,0,1,1,62.76840322,1.454
S13_1984.pgm,0,0,0,0,0,,,0,1,1,59.59809028,3
S13_1985.pgm,0,0,0,0,0,,,0,1,1,64.22497893,3
S13_1986.pgm,88.07420349,31.65100861,0.748890572,0.267592131,0.170043628,,,0,1,1,120.4670658,0.938
S13_1987.pgm,0,0,0,0,0,,,0,1,1,67.25813802,3
S13_1988.pgm,0,0,0,0,0,,,0,1,1,65.44035988,3
S13_1989.pgm,0,0,0,0,0,,,0,1,1,60.42350203,3
S13_1990.pgm,0,0,0,0,0,,,0,1,1,60.2731741,3
S13_1991.pgm,0,0,0,0,0,,,0,1,1,63.41910638,3
S13_1992.pgm,0,0,0,0,0,,,0,1,1,60.15097215,3
S13_1993.pgm,0,0,0,0,0,,,0,1,1,55.71678047,3
S13_1994.pgm,0,0,0,0,0,,,0,1,1,53.98616367,3
S13_1995.pgm,0,0,0,0,0,,,0,1,1,90.91613299,3
S13_1996.pgm,0,0,0,0,0,,,0,1,1,120.8890734,3
S13_1997.pgm,0,0,0,0,0,,,0,1,1,146.6752924,3
S13_1998.pgm,0,0,0,0,0,,,0,1,1,163.8198235,3
S13_1999.pgm,0,0,0,0,0,,,0,1,1,155.5292125,3
S13_2.pgm,0,0,0,0,0,,,0,1,1,98.95268377,0.649
S13_20.pgm,98.50252533,21.17723084,0.805391201,0.33791433,0.264117912,,0,0,1,1,174.5263903,3
S13_2000.pgm,0,0,0,0,0,,,0,1,1,193.853967,3
S13_2001.pgm,0,0,0,0,0,,,0,1,1,180.2721337,3
S13_2002.pgm,0,0,0,0,0,,,0,1,1,184.6629797,0.902
S13_2007.pgm,0,0,0,0,0,,,0,1,1,439.1359147,0.872
S13_201.pgm,99.91985321,29.13119507,0.776884013,0.333761302,0.253309076,1,1,0,1,1,315.8069068,0.106
S13_2013.pgm,99.99246979,30.99669838,0.819837411,0.325507145,0.268234168,1,0,0,1,1,314.9747031,0.178
S13_2015.pgm,99.99674225,29.63803482,0.841731391,0.344761366,0.270416565,,0,0,1,1,117.6767182,0.965
S13_2016.pgm,99.99943542,27.93903732,0.819837411,0.305369288,0.218391293,1,1,0,1,1,221.2924566,3
S13_2019.pgm,99.99011993,29.56083679,0.834412033,0.332291354,0.281051152,1,1,0,1,1,147.1647991,3
S13_2025.pgm,99.86244202,26.26155281,0.92455616,0.341763649,0.294737418,0,0,0,1,1,71.78912278,0.282
S13_2026.pgm,99.5335083,27.1262207,0.871394221,0.292564349,0.249556607,1,0,0,1,1,126.8055578,0.268
S13_2029.pgm,99.74773407,26.11087608,0.909211189,0.328253399,0.279391337,1,1,0,1,1,201.1799299,0.266
S13_203.pgm,99.9354248,29.44477272,0.748890572,0.331800852,0.254712938,,0,0,1,1,22.75781132,3
S13_2030.pgm,99.56201935,28.90151405,0.791073402,0.298098652,0.255278753,1,1,0,1,1,66.01313272,1.433
S13_2031.pgm,99.7179184,26.87691116,0.769821422,0.317812282,0.255908257,0,0,0,1,1,149.9612811,0.026
S13_2032.pgm,99.70262909,26.68883133,0.748890572,0.309008615,0.246701974,,0,0,1,1,53.14332241,3
S13_2034.pgm,0,0,0,0,0,,,0,1,1,255.5286187,3
S13_2036.pgm,0,0,0,0,0,,,0,1,1,322.1126245,3
S13_2037.pgm,0,0,0,0,0,,,0,1,1,420.0975656,3
S13_2038.pgm,0,0,0,0,0,,,0,1,1,557.1838912,3
S13_2039.pgm,0,0,0,0,0,,,0,1,1,487.3041059,3
S13_204.pgm,99.92857361,29.30294037,0.748890572,0.329038255,0.248028538,,0,0,1,1,35.17068124,0.264
S13_2040.pgm,0,0,0,0,0,,,0,1,1,432.2306366,3
S13_2041.pgm,99.83982086,24.13668633,0.667991894,0.292360224,0.237999097,0,1,0,1,1,84.86723148,0.051
S13_2045.pgm,99.95039368,23.04076386,0.694444411,0.301130669,0.202078208,,1,0,1,1,185.5389551,0.941
S13_2046.pgm,99.94116211,25.55922508,0.674540843,0.312724332,0.209992539,,0,0,1,1,33.40699749,0.183
S13_2047.pgm,99.96846771,25.52131653,0.681153997,0.295091638,0.213286985,1,0,0,1,1,54.38248528,0.097
S13_2048.pgm,99.94004822,26.20798683,0.667991894,0.279319459,0.210849594,,0,0,1,1,139.5919438,0.523
S13_2050.pgm,99.91752625,25.25747681,0.735086416,0.31059452,0.201909497,,1,0,1,1,287.0171347,0.683
S13_2053.pgm,99.7997818,20.28318977,0.805391201,0.306072064,0.238206327,,0,0,1,1,358.6010369,0.16
S13_206.pgm,99.90937805,32.81511307,0.735086416,0.327399674,0.23850402,,0,0,1,1,165.6020091,0.118
S13_2061.pgm,0,0,0,0,0,,,0,1,1,65.80255776,3
S13_2062.pgm,0,0,0,0,0,,,0,1,1,90.71480075,1.34
S13_2063.pgm,0,0,0,0,0,,,0,1,1,82.84098288,3
S13_2064.pgm,0,0,0,0,0,,,0,1,1,78.84830159,3
S13_2065.pgm,0,0,0,0,0,,,0,1,1,83.21203687,3
S13_2066.pgm,0,0,0,0,0,,,0,1,1,91.53642141,3
S13_2067.pgm,0,0,0,0,0,,,0,1,1,184.8190579,3
S13_2068.pgm,0,0,0,0,0,,,0,1,1,113.8351474,3
S13_2069.pgm,0,0,0,0,0,,,0,1,1,136.5398253,3
S13_2070.pgm,0,0,0,0,0,,,0,1,1,148.9934251,3
S13_2071.pgm,0,0,0,0,0,,,0,1,1,166.9608017,3
S13_2072.pgm,0,0,0,0,0,,,0,1,1,110.7587218,3
S13_2073.pgm,0,0,0,0,0,,,0,1,1,125.7588293,3
S13_2074.pgm,0,0,0,0,0,,,0,1,1,122.093964,3
S13_2075.pgm,0,0,0,0,0,,,0,1,1,154.184238,3
S13_2076.pgm,0,0,0,0,0,,,0,1,1,144.9616411,3
S13_2077.pgm,0,0,0,0,0,,,0,1,1,101.6344927,3
S13_2078.pgm,0,0,0,0,0,,,0,1,1,78.72533613,3
S13_208.pgm,99.96543884,32.83528137,0.748890572,0.322216666,0.246490418,,0,0,1,1,115.0841016,0.09
S13_2080.pgm,0,0,0,0,0,,,0,1,1,164.406934,3
S13_2081.pgm,0,0,0,0,0,,,0,1,1,185.8651281,3
S13_2082.pgm,99.98898315,29.32454109,0.805391201,0.313020625,0.262453039,1,1,0,1,1,198.0244689,3
S13_2083.pgm,0,0,0,0,0,,,0,1,1,200.1590843,3
S13_2084.pgm,0,0,0,0,0,,,0,1,1,200.8195162,3
S13_2085.pgm,0,0,0,0,0,,,0,1,1,235.7634179,3
S13_2086.pgm,0,0,0,0,0,,,0,1,1,274.3974969,3
S13_2087.pgm,0,0,0,0,0,,,0,1,1,273.809021,0.415
S13_2088.pgm,99.97470093,29.85385704,0.791073402,0.321938873,0.261179707,,,0,1,1,153.0089427,0.853
S13_2089.pgm,99.98564911,32.49364853,0.667991894,0.312726076,0.248839159,,0,0,1,1,141.3177053,0.051
S13_2090.pgm,99.99329376,33.90664291,0.707863335,0.307741097,0.231327287,,0,0,1,1,85.62390815,3
S13_2091.pgm,0,0,0,0,0,,,0,1,1,250.9959863,3
S13_2092.pgm,97.71995544,23.97879791,1.085069362,0.356857985,0.288055019,,,0,1,1,85.34482132,0.857
S13_2093.pgm,97.4176712,25.40161896,0.97136188,0.3284277,0.255629228,,,0,1,1,160.6609175,3
S13_2094.pgm,99.99510956,26.01861,0.856498573,0.352132429,0.286973293,,1,0,1,1,42.53068598,3
S13_2095.pgm,99.98954773,26.75087738,0.87890625,0.341628058,0.267429791,,0,0,1,1,180.4926666,0.094
S13_2096.pgm,97.54420471,26.20165062,0.893994514,0.332684358,0.247498458,,,0,1,1,555.8998382,0.349
S13_2097.pgm,99.84666443,29.62448883,0.748890572,0.31148439,0.244525045,,1,0,1,1,364.5165041,3
S13_2098.pgm,99.76383972,25.75786781,0.791073402,0.305102457,0.271671708,1,1,0,1,1,429.8007292,3
S13_2099.pgm,99.88726044,25.40852165,0.834412033,0.341540951,0.294632356,,1,0,1,1,50.52397928,3
S13_2100.pgm,98.80256653,22.43754578,0.819837411,0.332145426,0.270642183,,,0,1,1,106.5739319,0.148
S13_2101.pgm,99.23464966,26.17759705,0.791073402,0.308906569,0.191786547,,,0,1,1,176.5582952,0.081
S13_2102.pgm,98.86250305,22.5011692,0.819837411,0.298561396,0.257771695,,,0,1,1,229.0731266,0.121
S13_2103.pgm,99.68994904,24.36354828,0.776884013,0.299585892,0.266111631,0,0,0,1,1,149.0890459,1.011
S13_2104.pgm,99.2931366,27.99834824,0.748890572,0.291284675,0.266026657,0,,0,1,1,65.12094482,3
S13_2105.pgm,99.75526428,27.12250328,0.791073402,0.324883447,0.282428156,1,0,0,1,1,40.17845474,0.957
S13_2106.pgm,99.53334045,27.7596035,0.748890572,0.28753387,0.253249452,,,0,1,1,117.5231275,3
S13_2107.pgm,98.79318237,28.36758232,0.694444411,0.308894054,0.228873814,,1,0,1,1,459.6141289,0.065
S13_2108.pgm,97.71928406,26.50570869,0.776884013,0.287909194,0.25611014,0,0,0,1,1,82.66151819,0.028
S13_2109.pgm,0,0,0,0,0,,,0,1,1,371.1017041,3
S13_211.pgm,99.93798828,36.40051651,0.776884013,0.331350518,0.236102753,,0,0,1,1,69.59129897,3
S13_2110.pgm,97.90733337,25.93890762,0.687767102,0.292889526,0.211622089,,1,0,1,1,45.75051988,0.096
S13_2111.pgm,95.71131897,24.43325424,0.762823036,0.29171279,0.260770292,1,1,0,1,1,111.6794095,1.236
S13_2112.pgm,97.58670044,23.74835968,0.735086416,0.301213508,0.221790298,0,0,0,1,1,73.40429457,3
S13_2113.pgm,97.29805756,25.16782951,0.654958202,0.307182155,0.227837003,,0,0,1,1,97.69567926,0.102
S13_2114.pgm,98.88549042,25.78259659,0.629276051,0.294298543,0.238730992,1,1,0,1,1,279.6509162,0.28
S13_2115.pgm,99.55538177,26.7284565,0.642052921,0.275202617,0.23776611,1,0,0,1,1,96.92532168,0.045
S13_2116.pgm,0,0,0,0,0,,,0,1,1,329.567829,3
S13_2118.pgm,0,0,0,0,0,,,0,1,1,235.5157708,0.714
S13_2120.pgm,99.0164566,20.3375473,0.707863335,0.316838872,0.259392138,,0,0,1,1,95.22740338,1.104
S13_2122.pgm,99.57483673,20.0086174,0.707863335,0.312935367,0.235571034,,0,0,1,1,52.70515027,0.857
S13_2123.pgm,99.75662231,19.22312164,0.701121771,0.318775569,0.234204298,,0,0,1,1,454.5402323,0.129
S13_2125.pgm,0,0,0,0,0,,,0,1,1,133.0538372,0.67
S13_2128.pgm,99.94255066,25.57888603,0.805391201,0.334030018,0.269552426,,0,0,1,1,26.15638722,0.299
S13_2130.pgm,99.95687866,25.27612114,0.819837411,0.327613847,0.242850773,,0,0,1,1,141.3508894,0.132
S13_2142.pgm,99.98789978,23.58799362,0.987220609,0.335672492,0.236356083,,1,0,1,1,118.8911458,0.135
S13_2143.pgm,99.94480133,22.78199387,0.92455616,0.337902383,0.229957478,,0,0,1,1,97.74485599,0.168
S13_2144.pgm,99.936203,27.53609085,0.955631563,0.338395372,0.227006821,,0,0,1,1,109.7628817,0.269
S13_2146.pgm,99.94680023,27.61514854,0.987220609,0.340008908,0.245536119,,1,0,1,1,58.84607516,3
S13_2150.pgm,99.94309235,27.19744682,0.769821422,0.309088036,0.225543531,1,0,0,1,1,51.03286362,3
S13_2151.pgm,0,0,0,0,0,,,0,1,1,197.6218973,0.752
S13_2152.pgm,0,0,0,0,0,,,0,1,1,204.4903221,0.526
S13_2155.pgm,99.99274445,31.43766594,0.681153997,0.300462329,0.219493819,1,0,0,1,1,33.90686016,0.094
S13_2158.pgm,99.97705841,30.40322685,0.72141067,0.285115848,0.211775082,,1,0,1,1,80.94252258,3
S13_2165.pgm,99.96379089,29.37613678,0.694444411,0.303932675,0.237756481,0,0,0,1,1,36.62534162,0.403
S13_2166.pgm,99.89431763,32.36133575,0.667991894,0.291793459,0.252481336,1,0,0,1,1,35.74345111,0.111
S13_2168.pgm,0,0,0,0,0,,,0,1,1,345.2282392,0.59
S13_2172.pgm,0,0,0,0,0,,,0,1,1,310.4336428,3
S13_2173.pgm,99.91033173,29.23210526,0.735086416,0.330886194,0.272516881,0,1,0,1,1,63.73012532,0.734
S13_2174.pgm,0,0,0,0,0,,,0,1,1,394.2871941,3
S13_2175.pgm,0,0,0,0,0,,,0,1,1,455.8874523,3
S13_2176.pgm,0,0,0,0,0,,,0,1,1,484.5870827,3
S13_2177.pgm,0,0,0,0,0,,,0,1,1,532.4311862,3
S13_2178.pgm,99.90975189,29.48806,0.667991894,0.311426801,0.253659786,0,1,0,1,1,612.347891,3
S13_2179.pgm,99.60443878,26.78011131,0.72141067,0.315334836,0.262611234,,0,0,1,1,171.2453088,0.057
S13_218.pgm,99.92175293,37.3078804,0.791073402,0.328625984,0.236727904,1,0,0,1,1,41.97016944,0.03
S13_2180.pgm,99.3952179,27.09157753,0.694444411,0.311469053,0.269265128,,1,0,1,1,169.2116834,3
S13_2181.pgm,0,0,0,0,0,,,0,1,1,610.3563059,3
S13_2182.pgm,99.18012238,26.83838272,0.735086416,0.304420012,0.237850334,,0,0,1,1,361.8662844,3
S13_2183.pgm,0,0,0,0,0,,,0,1,1,512.4208472,3
S13_2184.pgm,0,0,0,0,0,,,0,1,1,519.15411,3
S13_2187.pgm,99.80467224,22.83792686,0.805391201,0.325537528,0.224312618,1,0,0,1,1,144.904203,3
S13_2189.pgm,99.97815704,25.09806824,0.654958202,0.316148877,0.245578112,,0,0,1,1,246.9852665,0.189
S13_219.pgm,99.96615601,35.16278839,0.791073402,0.33318476,0.238029678,1,0,0,1,1,483.4845602,0.187
S13_2192.pgm,99.96709442,21.85945129,0.819837411,0.323127963,0.245307454,,0,0,1,1,47.95314742,0.103
S13_2219.pgm,99.81620026,34.80369568,0.849114955,0.32576086,0.28920881,0,1,0,1,1,154.8464928,0.357
S13_2220.pgm,99.97231293,36.77909851,0.805391201,0.317545279,0.274663066,,0,0,1,1,212.2403954,3
S13_2222.pgm,0,0,0,0,0,,,0,1,1,295.3708731,0.966
S13_2223.pgm,0,0,0,0,0,,,0,1,1,100.1084103,1.128
S13_2224.pgm,0,0,0,0,0,,,0,1,1,69.05882121,0.842
S13_2225.pgm,0,0,0,0,0,,,0,1,1,72.02815698,0.962
S13_2227.pgm,99.9772644,25.89665985,1.085069362,0.332611665,0.250987866,,1,0,1,1,60.92240622,0.36
S13_2228.pgm,0,0,0,0,0,,,0,1,1,79.55867766,3
S13_2229.pgm,0,0,0,0,0,,,0,1,1,75.26462805,3
S13_2230.pgm,99.82698822,29.07818794,0.947798507,0.318505386,0.245432388,0,1,0,1,1,80.63343207,3
S13_2231.pgm,0,0,0,0,0,,,0,1,1,113.3082123,0.861
S13_2232.pgm,99.91916656,27.999506,0.940029656,0.332406064,0.284090233,1,0,0,1,1,144.9788984,3
S13_2233.pgm,0,0,0,0,0,,,0,1,1,141.3181932,3
S13_2235.pgm,99.88293457,27.36879921,1.051939633,0.346337325,0.27285061,1,1,0,1,1,341.2659836,0.03
S13_2236.pgm,99.95639038,25.1164856,0.979259142,0.347901099,0.287461062,,0,0,1,1,168.8003941,3
S13_2237.pgm,99.95458984,26.87581253,0.97136188,0.348630855,0.257779687,,1,0,1,1,349.2642819,0.561
S13_2238.pgm,99.96655273,30.07742119,0.92455616,0.343824135,0.277572823,,0,0,1,1,193.3521841,3
S13_2239.pgm,99.80490112,31.10592079,0.863946397,0.329178481,0.254141975,,0,0,1,1,59.35067707,0.871
S13_224.pgm,99.97622681,33.35152817,0.791073402,0.330377316,0.313199265,,0,0,1,1,147.2739919,0.054
S13_2240.pgm,99.65507507,35.29358292,0.791073402,0.32490555,0.257638095,,1,0,1,1,95.26457326,0.232
S13_2241.pgm,99.41633606,32.80289078,0.748890572,0.331665908,0.257848264,,1,0,1,1,206.5168547,0.279
S13_2242.pgm,99.89079285,32.59918213,0.893994514,0.318103561,0.250128588,,0,0,1,1,120.4152487,0.385
S13_2243.pgm,0,0,0,0,0,,,0,1,1,276.8971006,3
S13_2244.pgm,99.95256805,30.80673218,0.834412033,0.315845845,0.249981954,,1,0,1,1,40.08245732,1.57
S13_2245.pgm,0,0,0,0,0,,,0,1,1,310.160143,3
S13_2247.pgm,99.6621933,24.04382896,0.856498573,0.313919962,0.264736304,,1,0,1,1,324.8536376,0.227
S13_2248.pgm,0,0,0,0,0,,,0,1,1,118.9466578,0.658
S13_2249.pgm,99.85985565,27.58861732,0.940029656,0.322527698,0.280576335,,1,0,1,1,146.9788081,0.708
S13_2251.pgm,99.57222748,26.31830597,0.987220609,0.352550538,0.297315152,1,0,0,1,1,162.8008321,0.239
S13_2252.pgm,99.73091125,24.40224648,0.909211189,0.351296706,0.294348898,1,0,0,1,1,236.6780813,0.11
S13_2253.pgm,99.88913727,25.35734558,1.003207629,0.36114871,0.295109154,1,1,0,1,1,106.2363555,3
S13_2254.pgm,99.77207947,22.81914139,1.110237932,0.334418887,0.295387586,,1,0,1,1,696.6801198,0.946
S13_2255.pgm,99.47454834,25.04844284,1.003207629,0.336428879,0.287660006,,0,0,1,1,134.8584145,3
S13_2256.pgm,99.56652069,23.56520844,1.085069362,0.329604272,0.284623614,,1,0,1,1,164.085194,0.454
S13_2257.pgm,99.48365784,23.95359039,1.051939633,0.307766473,0.244343197,,0,0,1,1,50.11306419,3
S13_2258.pgm,99.43115997,22.4154644,1.10182709,0.349343501,0.295005166,1,1,0,1,1,238.1977266,3
S13_2259.pgm,99.22787476,19.76499939,0.940029656,0.328887028,0.289997468,,1,0,1,1,371.2470669,3
S13_2260.pgm,99.18734741,23.81499481,0.955631563,0.298654567,0.250395437,,0,0,1,1,136.1175897,3
S13_2261.pgm,98.55236053,22.86854172,0.87890625,0.303545508,0.254898265,,1,0,1,1,136.0717247,1.1
S13_2262.pgm,99.31035614,23.02724648,0.834412033,0.314620614,0.277189156,,,0,1,1,98.8737695,0.871
S13_2263.pgm,0,0,0,0,0,,,0,1,1,128.9751963,3
S13_2264.pgm,99.5430603,21.65717506,0.819837411,0.317497228,0.275934959,0,0,0,1,1,98.72968913,0.119
S13_2265.pgm,99.45394135,22.65401459,0.849114955,0.30684152,0.256343294,1,0,0,1,1,206.3742641,0.345
S13_2266.pgm,99.1124115,22.66485786,0.762823036,0.283544182,0.25941067,1,1,0,1,1,90.44441732,0.334
S13_2267.pgm,0,0,0,0,0,,,0,1,1,209.1200934,3
S13_2268.pgm,0,0,0,0,0,,,0,1,1,155.6386651,3
S13_2269.pgm,0,0,0,0,0,,,0,1,1,146.5129157,3
S13_227.pgm,99.97609711,40.22105789,0.762823036,0.33155341,0.242736903,,0,0,1,1,40.37075349,0.335
S13_2270.pgm,0,0,0,0,0,,,0,1,1,137.1730583,3
S13_2271.pgm,0,0,0,0,0,,,0,1,1,121.4324163,3
S13_2272.pgm,0,0,0,0,0,,,0,1,1,130.9909346,3
S13_2273.pgm,0,0,0,0,0,,,0,1,1,126.4821234,3
S13_2274.pgm,0,0,0,0,0,,,0,1,1,110.6676364,3
S13_2276.pgm,0,0,0,0,0,,,0,1,1,102.6329656,0.38
S13_2279.pgm,0,0,0,0,0,,,0,1,1,96.40912501,0.452
S13_2283.pgm,0,0,0,0,0,,,0,1,1,58.06710472,0.421
S13_2286.pgm,0,0,0,0,0,,,0,1,1,103.3136,0.552
S13_229.pgm,99.97544861,42.86009216,0.72141067,0.328202726,0.305470696,,0,0,1,1,143.130093,3
S13_2299.pgm,0,0,0,0,0,,,0,1,1,95.64860134,0.51
S13_2306.pgm,99.95847321,32.00032806,0.681153997,0.322482898,0.258751654,1,0,0,1,1,133.8882491,3
S13_2309.pgm,99.96541595,28.68349838,0.707863335,0.28464916,0.249138699,,0,0,1,1,186.1388279,3
S13_2311.pgm,99.9692688,30.80537987,0.735086416,0.284476107,0.249543028,,,0,1,1,143.552867,0.225
S13_2313.pgm,0,0,0,0,0,,,0,1,1,129.3819338,3
S13_2314.pgm,99.94890594,31.02455521,0.707863335,0.300152918,0.250476692,,1,0,1,1,209.4504812,0.482
S13_2315.pgm,99.93914795,30.35140419,0.694444411,0.276033329,0.244752332,,1,0,1,1,46.46552828,0.076
S13_2316.pgm,99.93545532,31.02906036,0.707863335,0.294377962,0.239849738,,1,0,1,1,111.8482458,3
S13_2317.pgm,99.95456696,29.61832047,0.681153997,0.300912598,0.254317859,,0,0,1,1,122.8234154,3
S13_2319.pgm,0,0,0,0,0,,,0,1,1,139.0653165,3
S13_232.pgm,99.9888916,43.51665497,0.707863335,0.330093984,0.23683235,,0,0,1,1,355.2550273,0.879
S13_2320.pgm,99.50121307,24.92592812,0.827092619,0.302954647,0.285181486,1,0,0,1,1,399.0092002,0.106
S13_2322.pgm,99.30673981,23.4112072,0.932260805,0.303066117,0.263157054,1,1,0,1,1,92.34584436,1.256
S13_2323.pgm,98.74113464,23.03107643,1.051939633,0.330836342,0.277279176,1,0,0,1,1,38.40133662,0.452
S13_2324.pgm,99.92011261,23.88042068,0.863946397,0.297406055,0.28532389,,1,0,1,1,281.1833139,1.048
S13_2325.pgm,98.52093506,21.1946373,1.051939633,0.332539465,0.275027939,1,0,0,1,1,300.9207797,0.131
S13_2326.pgm,98.59423828,22.8218174,1.043721283,0.335313654,0.268101182,,1,0,1,1,93.08169367,0.123
S13_2327.pgm,98.55945587,20.91324997,1.003207629,0.332066396,0.2827407,0,1,0,1,1,106.0982438,3
S13_2328.pgm,99.93177795,23.08960152,0.863946397,0.309071508,0.262062491,1,1,0,1,1,41.67599751,0.878
S13_2329.pgm,99.44029999,26.0222435,0.812582203,0.315788538,0.236704146,,,0,1,1,84.71899441,3
S13_2330.pgm,99.62335968,25.11690903,0.791073402,0.310365368,0.266528523,,0,0,1,1,103.0280343,1.273
S13_2331.pgm,98.75029755,20.39021492,0.987220609,0.294295461,0.250656481,1,0,0,1,1,105.014021,3
S13_2332.pgm,98.30467987,22.18668938,0.955631563,0.323969698,0.290511302,1,0,0,1,1,116.2309796,0.915
S13_2333.pgm,99.534935,21.81382561,0.834412033,0.283434463,0.253705143,1,0,0,1,1,117.9630316,0.075
S13_2334.pgm,0,0,0,0,0,,,0,1,1,166.1777273,3
S13_2335.pgm,94.02216339,20.83402252,0.791073402,0.293892366,0.262340003,0,0,0,1,1,106.2042864,3
S13_2336.pgm,95.89736176,20.26727867,0.849114955,0.287901832,0.241647068,,1,0,1,1,72.94224877,0.336
S13_2337.pgm,96.91005707,29.44350624,0.901570749,0.31958405,0.265843681,,0,0,1,1,98.50618225,3
S13_2338.pgm,0,0,0,0,0,,,0,1,1,186.1341038,3
S13_2339.pgm,97.80738068,25.58837509,0.863946397,0.3127387,0.238759013,1,0,0,1,1,84.56664568,0.037
S13_2340.pgm,0,0,0,0,0,,,0,1,1,152.7470166,3
S13_2341.pgm,0,0,0,0,0,,,0,1,1,172.6677445,3
S13_2342.pgm,0,0,0,0,0,,,0,1,1,125.8531613,3
S13_2343.pgm,96.52178192,23.97538948,0.955631563,0.322144398,0.255715347,,1,0,1,1,292.0911339,3
S13_2347.pgm,0,0,0,0,0,,,0,1,1,100.4089429,0.541
S13_2349.pgm,0,0,0,0,0,,,0,1,1,93.05859074,0.336
S13_2352.pgm,0,0,0,0,0,,,0,1,1,94.76546364,0.52
S13_2354.pgm,0,0,0,0,0,,,0,1,1,89.04925056,0.662
S13_2361.pgm,99.99649811,20.80169106,1.068440293,0.319620278,0.235192483,,0,0,1,1,52.07381212,0.606
S13_2364.pgm,99.76541138,39.93854523,0.591715997,0.297005573,0.230272913,1,0,0,1,1,159.886996,3
S13_2366.pgm,99.95410156,40.54120255,0.667991894,0.301888653,0.215490357,,,0,1,1,303.3276751,3
S13_2375.pgm,99.96937561,44.19777298,0.776884013,0.333912392,0.238162509,1,0,0,1,1,123.7156252,0.165
S13_2380.pgm,99.95663452,45.80867767,0.819837411,0.318359011,0.228824581,,0,0,1,1,183.9509619,0.326
S13_239.pgm,99.76342773,18.67456818,0.87890625,0.329683819,0.275341021,,,0,1,1,230.388423,0.252
S13_2391.pgm,99.9981308,45.08465958,0.849114955,0.293610246,0.218023922,,1,0,1,1,547.8562129,0.366
S13_2393.pgm,99.9919281,41.69972992,0.87890625,0.302698033,0.205160543,,1,0,1,1,95.99592448,0.106
S13_24.pgm,99.6190033,21.46112442,0.886418279,0.329046409,0.266900853,1,0,0,1,1,138.5724244,0.265
S13_240.pgm,99.95034027,19.43128204,0.834412033,0.309403776,0.232037477,,,0,1,1,70.89628204,3
S13_2400.pgm,99.99873352,34.13922119,1.035567139,0.287608568,0.190574323,,1,0,1,1,82.07254677,0.877
S13_2405.pgm,0,0,0,0,0,,,0,1,1,41.12239112,1.105
S13_2408.pgm,99.79670715,43.45297623,0.629276051,0.280030602,0.178253266,1,,0,1,1,48.58885691,0.53
S13_2409.pgm,99.87876129,46.75110245,0.654958202,0.307712678,0.196692682,1,,0,1,1,624.164824,0.129
S13_2414.pgm,99.86878967,50.38494492,0.748890572,0.324736696,0.231319268,,0,0,1,1,258.3607048,0.21
S13_2417.pgm,99.96129608,40.88553619,0.769821422,0.300965661,0.222865876,1,1,0,1,1,309.3153104,3
